14,26,27,27,23,19,25,20,26,23,31,29,29,27,20,28,15,26,18,25,25,22,32,22,23,25,27,34,23,24,26,24,25,23,19,23,18,30,18,29,26,15,19,28,25,24,26,16,26,27,23,25,26,23,26,31,20,28,24,27,24,17,21,25,26,23,27,20,25,24,29,26,28,25,20,16,28,24,19,27,25,25,16,15,27,21,20,27,17,20,25,19,15,17,28,22,25,28,20,27,22,20,29,11,23,27,24,27,27,25,23,35,30,24,30,25,18,25,22,14,25,24,21,26,29,29,15,19,27,20,21,25,22,26,21,31,30,26,24,16,26,16,19,22,21,27,26,29,26,21,23,19,27,21,21,17,19,22,21,23,26,29,26,15,23,25,17,30,24,28,19,20,27,27,22,18,22,26,29,23,23,19,27,24,26,25,21,21,24,15,22,26,18,23,22,28,27,29,25,21,16,30,16,18,29,24,25,27,19,24,28,24,25,28,30,23,28,29,23,24,21,30,27,23,30,25,20,19,26,9,14,24,23,25,27,19,18,24,26,29,25,22,28,22,26,20,24,31,10,25,21,22,20,25,28,23,17,25,24,12,20,20,28,29,31,15,25,24,17,29,32,26,29,24,13,23,21,21,27,15,25,26,27,23,22,24,26,26,24,25,26,20,31,29,26,15,13,27,25,26
14,26,29,29,26,22,27,21,28,27,32,31,31,30,23,31,15,27,21,27,27,24,32,24,25,29,29,36,24,25,28,25,27,25,22,26,22,32,21,32,28,16,20,30,27,26,29,20,29,28,25,26,28,25,28,32,22,28,27,29,26,19,24,27,28,27,29,21,29,25,31,28,32,28,22,17,32,25,22,29,28,27,18,18,29,24,24,29,21,20,27,22,19,19,30,25,26,29,20,31,23,22,32,14,24,28,25,28,30,26,26,38,30,27,31,28,20,26,23,16,27,24,25,27,30,31,18,21,29,22,23,27,23,27,24,34,32,27,27,18,28,20,21,25,23,29,28,30,26,23,27,20,30,24,23,18,22,24,21,24,28,31,26,16,24,28,20,30,26,29,21,23,28,29,24,18,23,27,29,26,26,23,30,26,28,26,24,23,27,17,22,27,20,24,26,31,29,31,28,23,17,30,19,20,29,24,28,29,23,26,30,24,27,29,32,25,29,31,24,26,21,32,28,26,30,28,21,23,28,11,15,25,26,26,28,20,19,28,28,31,25,26,28,23,27,21,26,33,13,27,23,23,24,27,30,25,20,27,27,12,22,20,29,31,34,18,26,25,21,32,33,29,32,28,16,23,24,23,30,17,26,28,29,26,24,27,27,26,25,26,27,22,33,30,27,16,16,30,26,29
17,26,30,30,28,23,30,22,30,28,33,31,34,33,24,34,17,30,22,30,28,26,33,25,26,29,32,37,26,27,31,28,29,27,23,28,24,35,23,33,30,16,22,30,29,27,31,24,30,30,29,28,31,28,29,34,24,30,29,31,28,20,26,30,29,28,31,24,32,26,33,30,34,28,23,20,34,26,24,31,28,29,18,21,31,26,26,31,21,21,27,22,22,23,32,27,27,30,21,31,26,24,32,16,25,33,26,30,30,27,29,39,34,29,32,30,22,29,27,19,30,26,27,28,31,33,21,23,31,23,27,28,25,28,25,36,33,27,29,19,28,22,22,27,25,30,28,31,27,25,27,22,33,27,26,20,23,25,21,26,28,32,28,18,24,30,23,33,27,31,23,26,28,30,25,20,25,29,31,28,27,24,30,27,30,28,25,24,29,18,22,30,23,26,29,34,30,32,29,25,20,32,21,21,30,25,28,30,25,28,32,24,27,29,35,26,30,31,24,28,24,33,28,29,33,29,24,24,32,13,17,27,28,26,30,23,22,29,29,32,28,28,29,26,29,21,27,34,16,28,25,24,27,28,33,27,21,27,29,14,23,23,31,33,35,21,28,26,24,33,34,33,33,31,16,27,25,25,31,19,26,31,29,30,26,30,29,29,26,27,28,24,34,32,32,20,18,32,28,31
21,30,32,32,29,23,31,23,30,31,34,34,37,34,25,34,19,32,25,32,29,28,35,25,29,31,34,38,30,29,32,28,32,28,24,28,27,35,24,35,32,17,24,31,31,29,32,26,30,32,30,28,31,29,32,35,26,32,33,32,29,22,27,31,31,29,33,28,33,29,34,32,34,31,24,24,35,28,27,32,28,29,18,25,31,28,29,32,23,24,30,23,24,24,33,27,28,32,22,32,29,27,35,17,27,34,26,30,30,28,30,41,38,30,36,32,26,30,29,22,30,26,29,31,32,33,23,24,31,25,29,30,25,29,25,37,34,28,31,21,28,25,23,29,27,31,28,33,28,28,29,23,34,30,26,23,28,27,24,28,31,32,29,20,27,31,24,35,29,34,27,27,30,35,27,23,26,31,33,31,29,27,33,28,31,28,26,26,31,22,22,30,25,28,30,36,31,33,31,28,21,33,22,22,33,27,28,31,27,30,33,27,28,29,38,29,33,31,27,29,24,34,28,30,35,31,25,26,34,14,19,29,29,30,31,26,26,31,30,33,29,32,30,27,31,21,28,37,17,30,28,26,29,29,34,31,24,29,33,15,25,27,32,37,37,22,30,28,27,34,35,36,34,33,18,27,27,27,32,21,29,32,30,32,29,32,30,29,26,29,28,26,34,32,32,22,19,33,29,32
24,30,32,35,31,26,32,26,31,32,37,35,38,35,26,36,19,33,27,35,30,30,36,28,30,32,35,40,31,30,34,29,33,31,26,30,28,37,25,36,35,22,24,33,34,30,32,27,31,32,32,29,33,30,32,39,27,33,35,33,32,23,29,34,33,30,37,30,36,34,37,33,35,32,27,25,37,30,28,34,30,31,20,27,32,29,30,33,25,28,31,25,26,27,34,29,29,32,23,32,29,29,36,18,29,37,28,33,31,30,31,43,39,31,37,34,27,33,29,23,33,28,29,31,32,33,25,24,33,28,31,32,26,30,27,39,36,29,32,22,30,27,24,30,28,32,30,35,30,29,29,25,35,31,28,26,31,29,26,29,32,32,29,23,28,31,26,35,32,34,29,28,30,35,29,24,28,33,35,32,30,29,36,29,32,30,28,28,32,26,24,32,27,32,32,37,34,34,32,29,23,34,24,23,35,28,30,32,29,32,35,28,28,30,38,30,33,32,30,30,24,36,30,32,36,33,27,26,36,17,21,32,31,32,33,28,27,32,31,33,32,33,34,28,31,23,29,38,19,31,31,27,31,30,34,33,28,31,33,15,26,31,33,38,40,24,31,30,28,35,38,39,36,33,19,28,28,29,32,24,30,32,31,34,31,32,31,31,26,30,29,27,38,32,34,26,22,33,32,33
28,31,34,36,34,29,34,29,32,33,39,37,39,38,26,38,19,35,28,35,31,31,37,28,31,32,38,42,33,31,36,31,34,33,27,30,31,38,27,36,35,24,25,33,35,33,32,29,34,35,33,31,33,31,34,40,29,33,36,35,33,24,31,35,34,32,37,32,36,35,37,34,35,34,28,27,40,31,29,36,30,32,22,28,33,32,31,34,27,28,31,27,28,28,35,32,31,32,26,32,30,31,36,20,31,39,31,33,33,32,34,46,41,31,38,35,30,35,29,24,36,31,31,32,34,34,26,28,34,31,32,32,28,34,31,40,37,30,34,23,31,27,25,32,31,32,30,36,31,30,31,25,36,33,30,28,33,30,27,30,34,33,32,25,30,33,29,37,33,36,30,31,31,37,32,26,29,34,36,32,33,30,38,30,34,30,29,30,33,29,24,33,28,34,35,37,34,36,36,31,25,36,25,26,35,29,30,33,31,33,37,30,28,33,39,32,33,34,31,33,26,38,32,33,37,34,28,27,37,18,23,34,33,33,35,31,30,32,31,34,33,35,35,30,34,26,33,38,21,33,32,30,34,32,37,33,28,32,34,16,28,33,33,40,41,24,33,30,29,36,38,40,37,35,21,31,29,31,34,25,31,34,31,36,33,34,32,32,27,31,29,28,39,32,35,26,25,35,32,34
29,32,34,37,35,31,36,32,34,33,40,37,41,39,28,41,22,37,30,35,34,32,37,29,35,34,39,42,35,33,37,33,34,35,28,34,32,39,30,37,37,27,27,33,36,35,34,30,35,37,35,33,33,34,34,40,29,35,36,38,34,27,32,36,34,32,38,36,38,37,38,36,36,36,29,27,44,33,31,38,32,33,24,31,34,34,33,34,28,31,32,29,29,30,35,32,32,33,29,33,33,32,36,22,32,40,32,33,33,34,36,46,42,33,38,36,32,37,29,26,36,31,31,32,35,36,28,29,35,33,35,34,29,34,32,41,39,32,35,26,33,29,26,34,32,32,32,37,32,31,32,28,37,36,31,30,34,31,29,32,36,35,33,25,31,35,31,38,33,36,31,33,32,39,34,27,29,36,38,33,33,31,41,32,34,31,31,31,34,32,25,34,30,34,35,39,34,36,37,32,27,37,26,26,36,31,32,34,31,34,37,31,30,34,40,32,34,37,34,35,28,39,32,35,39,35,28,31,39,19,23,35,34,34,38,33,32,34,35,37,34,37,36,31,37,29,35,38,21,34,32,32,34,33,38,36,30,32,35,17,30,34,33,41,42,26,34,30,30,37,39,41,37,36,24,33,30,32,37,27,31,34,33,37,34,34,33,32,31,32,30,29,40,35,36,28,28,37,32,34
30,34,36,39,37,32,37,34,35,35,41,37,43,40,28,44,24,37,31,36,36,32,37,30,38,34,40,42,35,35,39,35,34,36,30,37,33,40,33,38,37,29,28,35,37,37,36,31,35,39,39,33,34,35,36,42,30,35,38,38,36,29,33,38,35,34,38,36,39,38,38,39,37,38,30,29,45,33,32,40,33,35,24,32,36,35,36,36,29,32,32,31,31,31,36,33,35,33,30,34,35,33,36,23,33,40,32,35,34,34,37,46,43,35,40,36,33,39,29,29,37,31,32,32,37,36,30,30,35,35,37,35,29,36,32,42,39,33,36,29,33,30,26,35,32,33,32,38,33,31,34,30,39,37,34,32,35,32,29,34,36,36,38,28,33,36,31,39,36,37,33,36,33,42,36,29,31,37,38,35,34,33,43,33,35,35,33,34,35,36,25,36,33,35,37,40,34,39,39,34,30,37,27,26,38,33,33,35,31,34,39,33,32,35,40,35,35,37,36,35,28,39,34,35,41,37,30,32,41,21,23,37,35,36,39,34,33,37,36,40,35,37,38,33,38,30,36,39,24,35,35,33,34,34,39,38,30,33,35,20,33,35,34,41,42,26,34,31,31,37,39,42,37,37,26,34,31,36,39,29,32,34,34,39,35,35,35,33,31,32,31,30,41,36,38,28,29,38,33,35
31,35,37,40,38,32,38,34,35,36,41,38,44,41,29,45,26,38,34,37,38,35,38,33,40,36,40,42,37,37,40,35,36,39,32,38,35,41,34,41,39,29,28,37,38,37,38,33,35,40,39,35,35,36,39,43,32,36,38,38,36,29,36,38,36,35,38,38,39,40,39,39,37,40,31,34,47,35,33,40,35,39,27,34,37,35,37,38,30,34,35,32,32,32,38,33,35,35,34,34,36,35,37,24,35,41,34,37,36,35,37,46,43,35,40,38,35,41,31,29,37,31,34,33,38,37,31,34,36,36,38,36,33,37,33,42,39,35,37,31,35,32,26,37,32,35,33,38,35,32,35,31,40,38,35,33,37,33,31,37,36,38,39,31,35,37,33,41,37,38,35,37,34,43,37,30,32,40,38,36,37,35,44,34,36,37,33,36,38,37,27,38,34,38,38,40,35,40,40,35,32,38,29,28,38,35,35,37,33,36,40,34,32,36,41,36,37,39,37,35,31,39,35,35,41,38,30,32,42,25,25,37,36,36,40,35,36,40,38,41,36,40,38,36,40,32,37,39,26,35,35,34,34,35,40,40,31,34,39,22,35,36,34,41,42,29,35,32,33,39,40,44,38,37,26,34,31,37,40,32,33,36,34,41,35,35,36,35,32,33,34,31,44,37,38,29,31,40,33,36
31,35,37,41,38,32,39,36,35,38,43,39,45,41,30,45,29,38,35,39,38,36,40,34,40,37,40,42,39,37,41,37,39,41,34,39,38,42,34,41,40,31,30,38,40,38,38,35,37,41,39,37,36,36,39,44,32,39,39,40,37,33,37,39,36,37,39,39,40,41,40,40,37,41,32,36,47,35,34,41,36,40,30,34,38,36,38,38,30,34,35,35,32,34,39,34,38,37,36,37,36,36,40,25,37,43,35,38,37,36,38,47,43,35,40,39,37,43,32,30,38,32,35,36,40,38,33,35,37,37,38,37,35,38,35,43,40,37,38,32,35,34,26,39,34,38,34,38,36,34,35,32,40,39,36,36,39,36,33,39,37,41,39,33,37,38,36,43,38,39,36,40,35,43,38,32,33,41,39,37,37,36,44,34,37,38,34,38,39,37,27,40,36,38,40,41,37,41,40,37,35,39,32,30,39,36,36,39,34,38,40,34,34,38,42,38,39,40,39,36,32,40,37,35,41,38,31,34,42,28,26,38,37,36,42,36,37,41,39,42,37,41,39,36,40,34,38,39,27,37,35,36,35,36,42,40,34,36,39,23,36,36,36,42,42,31,38,34,35,39,41,46,39,37,27,36,32,37,42,35,34,36,36,43,37,36,36,38,34,36,36,34,45,39,39,31,32,42,34,37
31,35,38,42,39,33,39,36,36,39,43,41,45,42,30,46,30,38,35,39,39,36,40,34,41,38,41,42,40,39,42,37,41,43,35,40,38,44,34,42,40,33,32,38,41,38,39,37,39,41,42,38,36,37,39,44,33,39,39,40,38,35,38,40,39,39,39,39,41,41,41,42,37,41,33,37,47,36,34,43,37,41,32,36,39,38,39,38,32,35,36,36,32,35,39,37,39,38,39,37,36,38,41,27,37,44,38,39,37,36,38,48,43,36,41,40,37,45,32,31,39,33,35,37,42,39,35,37,37,39,39,39,35,39,37,45,41,37,38,34,35,36,27,40,35,39,35,39,38,36,36,32,41,39,37,36,40,39,35,39,37,42,42,36,38,39,37,45,39,41,36,42,35,44,39,33,33,42,39,38,38,37,45,36,39,40,37,39,39,39,28,40,37,40,40,43,39,42,40,38,35,40,33,32,39,36,38,42,35,39,41,34,34,38,42,40,39,40,40,37,33,40,37,35,43,39,32,36,42,32,27,39,38,37,43,36,37,41,40,42,39,41,39,37,40,35,41,39,28,38,35,36,37,38,42,43,35,39,43,23,38,36,37,42,43,32,38,34,35,39,43,46,40,38,28,37,33,37,44,36,36,36,37,43,38,38,39,40,35,38,37,35,45,40,41,34,32,43,34,38
33,35,39,42,39,34,39,37,37,39,45,43,46,43,33,46,30,40,36,41,43,38,41,34,41,38,41,42,41,41,42,37,43,44,35,41,39,45,35,42,40,36,33,39,42,39,40,37,41,42,43,38,38,37,39,45,34,40,40,41,39,37,39,41,40,40,40,40,41,43,43,43,37,42,33,38,48,36,37,43,37,42,33,38,39,40,40,38,35,37,39,38,33,36,40,37,40,39,40,38,38,38,41,29,38,45,38,40,38,37,40,48,43,36,41,42,37,46,33,34,40,34,36,38,43,39,36,37,38,39,40,42,36,40,37,45,41,38,41,35,35,38,30,42,35,39,35,42,40,37,39,33,42,39,38,36,40,39,36,40,37,42,43,36,39,39,38,45,39,41,36,43,36,44,40,34,34,42,41,39,39,39,45,36,41,41,37,40,39,40,29,40,38,40,41,43,39,42,40,38,36,40,34,32,39,38,39,42,36,40,42,35,37,39,42,41,41,40,40,37,33,43,39,37,44,40,33,37,42,34,28,39,38,39,43,37,39,43,41,42,39,42,41,38,40,36,42,40,29,38,36,36,38,41,43,44,38,40,44,26,38,37,37,43,43,33,38,34,36,39,43,47,41,39,29,39,35,37,45,39,39,38,37,44,40,41,40,42,38,38,38,37,45,41,41,36,34,43,34,41
36,37,41,43,40,34,40,39,37,39,47,44,46,44,34,46,32,40,36,43,44,39,42,36,42,39,42,43,42,43,42,38,44,44,35,41,39,45,36,42,40,37,36,41,42,39,41,37,41,42,43,39,38,38,41,46,34,40,41,42,39,38,39,43,41,43,40,41,43,44,43,44,39,42,33,39,48,38,38,44,38,43,35,40,40,41,41,40,37,37,39,38,34,37,42,38,40,41,42,39,39,39,41,31,40,47,40,41,39,39,42,48,43,37,42,44,37,48,34,35,40,36,39,41,44,40,36,39,39,42,42,42,37,41,38,45,43,38,42,35,35,39,31,43,36,40,36,43,41,38,39,33,42,39,41,36,41,41,38,42,38,42,44,37,40,40,40,46,39,42,40,43,38,46,41,34,35,42,43,40,39,42,45,37,42,42,37,40,40,41,31,41,39,42,41,43,39,42,40,40,37,40,34,34,39,41,39,43,38,41,42,37,39,41,42,42,41,40,40,38,34,44,41,37,45,40,34,38,42,35,29,39,38,39,43,37,40,44,42,45,40,43,43,39,42,36,42,42,30,41,39,38,40,42,43,44,39,41,44,30,40,38,39,43,44,35,39,34,39,40,44,47,41,40,30,40,37,39,45,39,39,38,38,45,42,42,40,43,39,39,39,37,45,42,41,39,35,44,35,42
