25,22,28,30,20,24,20,29,26,27,28,28,17,25,28,28,21,21,25,31,22,27,25,25,21,29,29,24,28,27,22,14,18,26,22,17,21,22,27,23,19,25,22,12,27,25,25,20,27,21,19,26,22,21,20,21,22,20,27,30,29,23,27,28,24,26,28,31,23,15,20,26,24,26,28,30,28,26,22,22,23,14,18,26,21,23,21,16,26,25,22,20,24,20,24,29,21,25,24,21,18,21,31,23,29,25,24,28,27,21,22,29,29,27,21,18,30,22,20,17,20,30,21,19,21,29,17,21,17,27,21,17,28,27,25,16,27,27,25,25,20,25,24,22,15,27,22,19,24,23,20,22,29,13,27,17,28,24,26,15,23,19,27,29,19,27,20,23,25,22,24,18,25,23,25,32,21,21,21,23,27,20,20,25,23,21,26,30,26,28,22,27,30,22,23,25,18,20,21,25,19,15,30,18,27,16,18,23,22,28,29,34,25,20,27,26,29,17,29,21,21,25,28,26,31,23,30,25,23,26,20,21,26,22,23,25,29,17,19,29,28,24,27,24,31,28,22,26,22,28,24,25,33,23,20,28,21,19,22,18,24,20,24,30,23,26,29,30,23,27,25,21,25,24,27,21,22,27,27,22,24,23,14,23,34,24,28,23,22,24,20,29,16,25,16,29,28,21,26,27
28,24,30,31,24,26,21,30,28,30,28,31,18,26,30,28,25,24,28,33,24,28,25,28,22,31,32,26,30,29,26,17,21,27,24,19,23,23,28,26,21,26,25,15,28,27,25,21,28,23,22,27,23,24,21,22,23,22,28,32,30,24,29,28,25,27,29,33,26,18,21,27,26,28,30,31,30,29,25,23,25,16,21,28,24,26,23,19,26,29,24,25,26,21,26,31,24,28,25,23,20,23,35,24,31,27,26,32,27,23,26,30,31,29,22,21,31,24,25,17,21,31,23,23,22,31,21,23,17,28,25,20,30,29,27,18,29,27,25,25,22,29,25,23,16,29,25,22,25,26,22,23,32,15,30,19,30,27,28,17,26,21,29,31,22,30,23,25,28,23,25,19,27,25,28,34,25,24,22,24,31,22,20,26,27,23,28,31,29,30,23,28,33,22,26,26,20,21,22,27,23,17,34,20,28,18,20,25,26,30,32,35,26,22,28,27,29,20,31,23,22,27,30,27,33,24,31,26,26,26,22,23,28,25,26,26,30,19,23,32,31,25,29,27,32,29,26,29,24,30,27,27,36,26,24,30,23,21,25,22,25,21,25,32,27,27,29,32,26,31,27,23,28,25,29,23,23,29,29,24,25,26,15,27,34,27,30,25,26,27,21,30,17,26,17,29,30,25,28,29
29,24,32,33,26,27,24,32,32,33,31,32,20,28,31,30,28,25,29,34,25,31,28,31,24,33,32,28,32,30,28,21,24,29,26,21,24,24,31,27,23,27,25,19,29,31,26,24,31,26,24,28,26,25,22,24,25,24,29,32,33,27,29,29,25,28,32,34,29,19,24,28,26,30,32,32,32,30,29,23,27,19,23,29,26,29,26,20,28,32,26,27,28,22,27,32,29,30,27,26,21,26,38,25,32,30,28,35,29,24,28,31,33,31,25,25,31,25,26,20,24,34,25,25,23,31,23,24,18,28,28,21,33,31,29,22,30,31,26,26,24,30,28,26,20,30,27,23,26,28,25,25,34,16,32,22,32,28,30,18,29,22,30,35,25,32,23,25,31,26,28,22,29,27,32,34,27,26,25,26,34,24,22,28,29,23,29,32,30,31,25,32,34,25,29,28,20,21,23,28,24,21,36,23,31,20,22,27,28,31,33,36,29,24,31,30,31,23,32,25,23,28,32,30,35,25,33,27,28,28,23,25,29,27,27,28,30,22,24,35,33,28,30,29,32,32,29,32,26,33,27,30,38,28,27,31,24,22,27,24,26,21,27,34,29,28,31,34,28,33,28,25,29,27,30,24,26,29,30,27,27,28,16,29,37,29,32,26,28,27,24,32,19,28,19,30,31,28,30,30
31,26,36,33,27,28,25,33,35,35,32,34,21,29,33,31,29,25,31,37,25,31,29,31,26,34,34,30,34,32,32,23,24,29,26,24,26,26,32,29,26,28,26,21,30,32,26,27,32,28,24,30,28,29,25,25,28,26,30,32,34,29,30,32,26,29,34,37,31,20,26,28,26,30,35,34,33,32,31,25,28,22,25,32,27,30,29,23,29,36,29,30,31,24,28,33,30,31,28,30,23,27,38,26,34,30,28,36,31,26,30,33,35,31,28,28,35,27,28,20,26,35,26,27,26,34,25,25,20,28,31,24,37,31,30,24,31,31,28,28,26,33,28,28,20,32,30,26,28,29,29,26,37,18,33,23,32,29,31,18,30,24,31,37,27,34,24,26,35,29,30,25,29,27,34,34,31,29,28,27,35,24,26,31,31,24,31,34,32,34,28,35,36,28,29,31,23,23,25,31,26,24,38,25,33,22,25,27,29,33,35,37,30,26,33,32,32,23,33,26,27,30,33,32,36,25,33,28,31,29,25,25,29,29,29,30,32,23,26,36,36,28,31,29,35,32,31,32,29,34,27,33,39,30,29,32,25,22,29,27,29,23,31,35,31,30,33,34,31,35,29,25,29,29,32,25,27,31,32,30,28,29,20,29,38,33,33,26,29,27,26,34,22,30,22,31,32,29,31,33
34,27,37,36,29,29,28,33,36,36,33,36,22,32,34,33,30,26,32,38,25,34,30,33,29,36,34,31,35,33,33,25,25,31,27,27,27,27,34,32,27,28,28,24,31,34,28,27,33,29,25,32,30,31,28,25,28,28,33,36,35,32,32,34,31,29,35,37,31,23,28,29,28,32,37,35,34,33,33,27,31,25,28,35,30,32,31,26,31,39,30,31,33,26,29,34,34,31,31,32,23,29,38,29,35,32,29,36,33,27,33,35,36,33,30,28,36,29,31,23,28,35,28,28,30,35,28,27,25,29,32,25,37,33,32,28,32,35,31,28,28,35,29,30,22,33,32,26,29,31,29,26,38,21,35,26,32,31,32,18,30,25,32,39,28,35,26,29,37,30,32,28,29,28,35,35,33,32,30,29,37,24,28,31,32,27,33,34,34,35,29,35,39,30,29,32,26,27,27,32,28,25,39,27,34,24,28,28,30,35,39,39,32,28,35,33,34,25,34,28,28,31,36,35,37,26,33,30,34,32,29,28,29,30,31,33,36,24,28,37,38,31,33,30,37,33,32,32,31,36,30,34,40,33,32,33,28,25,31,29,31,26,32,37,33,31,34,35,32,36,30,27,29,31,33,27,27,31,33,33,30,31,24,32,38,34,34,27,31,28,28,37,24,31,23,33,33,31,32,34
38,27,38,37,31,31,29,34,37,38,34,37,26,34,36,36,30,29,33,39,26,35,31,34,29,36,35,35,36,34,34,27,27,35,30,28,30,28,38,33,27,28,29,28,31,36,29,29,35,29,25,36,31,32,28,27,30,31,34,37,36,34,32,34,34,31,36,39,32,25,29,31,28,34,39,37,35,33,35,28,32,27,30,36,30,33,33,27,33,39,32,34,34,27,31,34,34,31,34,33,24,31,39,32,36,34,30,37,34,28,35,36,37,34,32,30,37,32,32,26,29,38,30,31,30,37,30,27,26,31,32,27,39,34,35,32,34,36,33,29,30,37,30,31,24,35,34,26,30,32,31,27,38,22,37,28,33,32,33,20,31,25,32,39,29,36,27,31,40,31,35,30,32,30,37,35,36,33,30,30,38,26,30,33,33,29,34,36,36,37,29,36,41,32,30,33,29,30,30,33,30,25,40,30,37,26,30,30,30,36,42,40,33,29,38,34,35,27,35,29,28,31,36,35,38,28,35,32,34,33,31,29,32,31,31,33,38,26,28,37,38,33,33,31,37,34,33,33,32,38,34,36,40,33,35,35,28,29,33,32,34,28,34,38,35,32,37,36,32,37,32,28,31,33,34,28,29,32,35,34,30,33,26,32,38,35,35,30,33,31,29,39,26,31,23,34,34,31,34,35
38,28,39,40,31,32,30,36,38,39,35,37,28,34,39,37,31,30,33,40,28,37,33,36,32,36,35,36,37,37,34,30,28,35,31,31,32,28,39,33,29,32,31,30,32,36,30,29,35,30,25,38,32,32,29,31,30,33,35,38,37,36,33,35,35,32,38,40,34,28,29,31,31,35,40,39,36,34,37,31,33,28,31,37,30,34,34,28,34,40,32,37,35,29,33,34,36,33,37,34,27,31,41,33,37,34,32,37,36,28,37,37,38,35,34,31,39,34,33,27,29,38,34,34,32,39,31,29,29,31,34,29,39,37,36,34,35,38,36,31,32,39,31,32,25,36,35,27,33,34,33,28,39,23,38,31,34,32,33,24,33,27,34,40,30,36,31,32,40,33,35,32,33,33,38,37,38,34,32,31,40,27,31,33,35,31,35,38,36,37,30,36,41,33,31,33,30,31,31,34,31,27,40,31,38,29,31,30,31,37,44,40,35,31,39,34,35,27,36,30,30,34,37,37,39,29,37,32,35,34,32,30,33,34,32,34,38,29,28,38,39,34,33,32,39,35,34,36,32,38,36,37,42,34,35,35,28,29,33,32,36,28,34,39,37,34,38,38,33,38,32,30,33,35,37,30,33,33,36,35,30,33,29,33,40,35,35,30,34,31,31,39,27,32,25,35,36,35,35,36
40,28,39,40,32,33,31,36,39,40,37,39,32,35,40,39,31,33,34,40,30,38,35,37,33,38,36,37,37,40,36,32,29,35,33,32,34,28,40,34,30,33,35,34,33,39,32,31,37,33,29,39,34,35,31,32,32,33,36,40,37,38,35,36,36,34,41,40,34,30,32,31,34,36,41,40,38,35,38,33,35,28,33,38,30,34,37,29,36,41,33,38,36,29,33,35,36,34,37,35,28,32,42,33,39,38,34,38,37,30,39,37,41,37,36,33,42,35,34,28,30,39,35,36,35,40,33,31,30,32,35,31,40,38,38,37,37,38,37,31,32,42,34,32,26,38,35,30,36,37,33,30,41,24,40,31,35,32,35,26,35,29,35,40,32,37,33,34,40,34,35,35,35,33,39,38,40,36,33,32,41,29,32,34,35,35,37,39,36,37,33,39,42,34,34,33,31,34,33,34,32,28,41,32,38,30,32,32,33,38,46,40,37,32,40,36,37,31,36,32,32,35,37,37,40,31,39,34,36,36,33,34,34,34,32,36,40,30,30,39,40,35,34,34,40,35,35,38,32,39,37,38,43,36,35,35,29,30,36,36,37,32,35,41,39,34,40,39,33,39,33,32,35,35,37,32,36,33,36,36,33,34,30,33,41,38,36,31,35,33,32,40,28,32,27,39,38,35,36,38
41,28,39,41,32,34,34,37,40,41,38,41,35,37,42,40,32,35,34,40,32,39,37,38,34,38,38,38,37,41,37,32,29,37,34,33,36,29,41,35,31,35,39,35,34,40,33,32,38,34,33,39,36,36,31,33,33,33,37,42,37,40,36,38,36,35,43,42,36,30,34,33,35,37,42,41,38,35,39,34,37,30,33,39,31,35,39,31,38,42,35,40,36,29,33,35,36,36,39,36,29,33,42,35,40,40,36,41,39,32,39,37,43,38,37,35,43,36,36,30,31,39,36,38,35,41,34,32,30,32,35,33,41,39,38,38,39,39,38,33,33,43,36,35,26,39,35,30,37,38,34,30,41,24,41,32,37,33,35,28,36,31,36,40,35,38,34,35,41,34,35,35,38,33,40,38,42,37,35,32,41,30,35,35,37,37,37,39,36,40,33,40,42,35,35,35,32,36,35,34,33,31,41,34,38,32,33,32,34,39,46,43,38,33,42,36,38,34,39,33,34,36,38,37,41,33,40,34,37,38,35,35,36,35,33,36,41,32,31,40,41,38,34,36,40,36,35,40,34,40,37,41,43,36,37,36,32,32,38,37,38,34,36,41,39,36,41,41,34,40,33,33,35,37,39,33,36,34,38,37,34,36,31,33,44,41,38,33,36,33,34,42,30,33,30,41,40,36,38,40
41,28,41,42,33,36,35,38,41,41,39,43,36,38,43,40,34,35,35,40,35,41,37,39,34,40,40,38,37,42,38,32,30,39,36,35,37,30,42,37,32,37,40,37,34,40,34,33,38,35,35,40,37,37,32,34,35,37,38,44,38,41,37,39,38,37,43,43,36,31,35,33,36,39,42,42,38,35,41,36,39,31,34,40,32,36,40,33,39,44,37,41,36,30,34,36,38,38,41,37,31,35,43,37,40,41,37,41,39,34,39,38,43,39,37,38,44,37,36,30,32,41,37,38,37,41,36,34,32,33,35,34,42,39,39,39,41,40,39,34,34,43,37,36,26,41,36,33,38,38,34,32,43,25,41,33,37,35,35,29,36,33,37,41,35,39,36,36,41,35,35,37,39,34,41,39,43,38,37,32,41,31,37,37,37,38,37,39,37,40,33,41,44,38,35,37,33,38,35,36,33,33,41,34,39,33,36,33,37,40,46,43,41,35,42,37,38,34,40,35,35,36,41,39,41,35,41,34,37,39,37,38,37,36,35,37,41,33,32,43,41,40,35,38,41,37,35,41,35,41,39,41,43,38,38,39,34,34,38,37,39,35,37,43,41,37,42,41,36,40,34,34,37,39,40,34,38,34,39,37,35,36,32,35,44,41,42,35,36,35,35,43,34,34,30,43,42,36,39,41
42,30,43,43,33,36,36,38,42,42,40,43,37,40,44,42,36,35,37,40,38,42,38,40,35,40,43,39,37,45,39,32,31,39,37,36,39,31,42,39,32,39,41,37,34,41,36,36,39,36,35,42,40,38,34,36,37,38,38,44,39,42,37,41,40,37,45,43,37,31,36,34,37,40,42,43,39,36,43,37,40,33,36,40,33,36,41,33,40,44,37,41,38,32,34,37,40,39,41,39,34,36,43,39,40,42,38,43,41,37,39,39,43,39,38,39,44,37,39,30,32,44,38,39,39,42,37,34,35,35,36,37,43,39,40,41,41,41,40,35,35,44,38,37,27,42,37,35,38,40,36,33,44,27,41,34,38,37,36,31,36,33,37,42,35,40,36,37,42,36,35,37,40,37,41,40,44,40,38,35,41,33,37,39,38,40,39,39,39,41,34,43,45,39,36,38,37,38,35,38,34,34,41,37,39,33,36,35,37,40,46,45,42,35,42,38,39,36,41,36,37,36,41,41,42,35,41,36,41,39,40,38,38,36,37,39,42,35,33,43,43,42,36,40,41,38,36,42,39,41,42,43,43,38,39,40,34,34,40,39,39,35,37,44,41,38,42,41,38,41,34,34,38,39,40,35,38,35,41,40,36,36,35,35,46,43,42,36,36,36,35,45,35,36,32,43,42,37,40,42
44,31,43,43,36,37,38,40,42,43,41,45,37,41,44,43,36,36,39,41,38,43,39,40,36,40,45,39,38,46,41,33,32,39,39,36,40,33,42,39,33,41,41,39,35,41,38,37,40,38,35,42,40,39,36,36,40,38,38,46,40,43,38,41,41,39,46,43,38,34,38,34,37,40,43,44,40,37,44,39,40,33,38,42,33,38,41,36,41,44,39,43,38,35,36,38,41,41,43,40,35,36,43,41,41,42,38,44,41,37,39,39,43,39,39,39,45,38,40,32,34,44,39,40,40,42,38,36,35,37,38,38,44,39,40,42,43,41,40,36,37,44,40,38,28,43,38,36,38,42,37,34,44,29,41,36,38,38,38,32,36,33,38,43,38,40,38,39,43,37,35,38,42,39,42,40,45,40,40,36,41,34,37,41,40,42,39,41,40,41,36,43,46,39,38,39,39,38,37,38,35,35,42,38,40,34,37,39,38,41,46,45,43,35,43,39,39,38,41,37,37,37,43,42,42,37,42,38,41,39,41,39,39,36,37,40,42,38,35,44,43,42,36,40,42,38,38,43,39,41,43,44,44,41,40,42,34,35,41,40,39,36,37,45,42,38,43,41,39,42,35,34,39,39,40,36,40,36,41,40,36,37,37,36,47,43,43,38,38,38,36,47,36,39,33,43,42,38,41,43
44,33,44,43,36,39,40,42,43,44,41,46,37,41,44,44,38,37,41,43,39,44,41,40,39,40,45,41,39,47,42,33,33,40,39,36,41,35,43,42,34,41,42,40,37,43,38,39,41,38,36,43,43,39,37,38,43,39,39,47,41,44,39,42,42,41,46,44,39,34,41,37,38,41,43,44,42,37,45,39,41,34,39,42,35,39,41,37,42,44,40,44,38,36,38,38,42,42,44,42,35,37,44,41,41,43,39,44,42,39,40,41,43,39,40,40,45,38,41,34,36,45,40,40,40,43,41,37,35,37,38,40,44,39,40,43,44,41,40,38,38,45,40,39,30,45,39,38,39,42,38,36,44,29,43,36,39,39,38,33,37,34,40,44,41,40,40,39,45,38,36,39,43,41,42,40,46,42,41,37,41,34,38,42,41,42,40,41,41,41,37,44,47,41,40,42,40,39,38,39,37,37,42,38,41,34,37,40,38,43,47,45,43,37,44,39,40,40,41,39,37,38,43,43,43,38,42,40,41,40,42,39,41,38,38,41,42,39,36,44,43,43,37,41,43,38,39,43,39,42,43,44,45,41,41,42,35,36,42,41,39,36,37,48,42,40,44,42,39,44,35,34,39,41,40,37,40,36,41,40,38,38,39,39,48,43,44,40,39,39,37,47,36,40,36,44,43,39,41,43
